Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
rf_nofs_nogarch_3_5,-0.4854311546682335,0.2823,42.33412246451808,0.2197,Weak model,False,,3,5
rf_nofs_90_50_50,-0.265292003520868,0.5647,17.548002173200132,0.5783,Weak model,True,90,50,50
rf_nofs_90_50_20,-0.265292003520868,0.5647,17.548002173200132,0.5783,Weak model,True,90,50,20
rf_nofs_90_50_10,-0.26903903206736357,0.5602,15.352533057190074,0.629,Weak model,True,90,50,10
mlp_pca_sig_75_50_10,-0.4566463938261953,0.2834,17.407445680986047,0.5706,Weak model,True,75,50,10
mlp_pca_sig_75_50_5,-0.43146771579006193,0.3093,10.759182524912813,0.731,Weak model,True,75,50,5
rf_nofs_90_50_5,-0.2887501691726373,0.5286,-23.485067420908706,0.4689,Weak model,True,90,50,5
mlp_pca_sig_90_8_10,-0.6080634255318367,0.1459,40.71352411364694,0.2234,Weak model,True,90,8,10
rf_nofs_90_8_50,-0.27918944709358495,0.5433,31.48739404160755,0.3099,Weak model,True,90,8,50
rf_nofs_90_8_20,-0.27918944709358495,0.5433,31.48739404160755,0.3099,Weak model,True,90,8,20
rf_nofs_90_8_10,-0.28292811482519076,0.5371,29.326165391949928,0.3462,Weak model,True,90,8,10
rf_nofs_90_8_5,-0.30753726809591453,0.502,-0.645614941948268,0.9845,Weak model,True,90,8,5
mlp_pca_sig_75_8_20,-0.516559079677759,0.2147,35.736606727789834,0.2266,Weak model,True,75,8,20
rf_sig_fs_50_5_5,-0.44359487272624565,0.299,42.99539493274198,0.083,Weak model,True,50,5,5
mlp_pca_sig_75_8_10,-0.516559079677759,0.2147,35.736606727789834,0.2266,Weak model,True,75,8,10
rf_nofs_90_5_5,-0.41934170904752655,0.3562,7.224429516100882,0.8241,Weak model,True,90,5,5
mlp_pca_sig_75_8_5,-0.49093027667887534,0.2382,29.63086826010536,0.3256,Weak model,True,75,8,5
mlp_pca_sig_75_5_50,-0.5624732890653316,0.1739,34.10305141748687,0.2852,Weak model,True,75,5,50
