Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
rf_sig_fs_50_50_20,-0.1618105221568934,0.8072,-41.38819832079412,0.6612,Weak model,True,50,50,20
rf_sig_fs_90_8_50,-0.3120510596710091,0.6426,-22.870258437000228,0.8205,Weak model,True,90,8,50
rf_sig_fs_90_50_20,-0.36278694667677913,0.5857,-100.09866866699525,0.3402,Weak model,True,90,50,20
rf_sig_fs_90_50_50,-0.3120510596710091,0.6426,-22.870258437000228,0.8205,Weak model,True,90,50,50
rf_sig_fs_nogarch_3_5,-0.8963642067096246,0.1464,134.47246269624262,0.2369,Weak model,False,,3,5
rf_sig_fs_nogarch_3_10,-0.7514760105081791,0.234,207.17849995875346,0.0693,Weak model,False,,3,10
rf_sig_fs_nogarch_3_20,-0.4801007255260836,0.4656,187.84850453105128,0.1126,Weak model,False,,3,20
rf_sig_fs_nogarch_5_5,-0.8326567446395613,0.1853,-37.39213657396424,0.7183,Weak model,False,,5,5
rf_sig_fs_nogarch_5_10,-0.7317946075720069,0.2581,38.691054499266954,0.7047,Weak model,False,,5,10
rf_sig_fs_nogarch_5_20,-0.41996687274105016,0.5304,-3.926226528113073,0.9702,Weak model,False,,5,20
rf_sig_fs_nogarch_5_50,-0.3942450638253998,0.5536,69.60732757394847,0.498,Weak model,False,,5,50
rf_sig_fs_nogarch_8_5,-0.7967217929646507,0.2087,-188.5983988463442,0.0727,Weak model,False,,8,5
rf_sig_fs_nogarch_8_10,-0.6957647801324428,0.2824,-116.29980600965115,0.2605,Weak model,False,,8,10
rf_sig_fs_nogarch_8_20,-0.4102731165543869,0.5403,-74.2540015176261,0.4883,Weak model,False,,8,20
rf_sig_fs_nogarch_8_50,-0.384061022094058,0.5629,1.1050381364886128,0.9923,Weak model,False,,8,50
rf_sig_fs_nogarch_50_5,-0.7967217929646507,0.2087,-188.5983988463442,0.0727,Weak model,False,,50,5
rf_sig_fs_nogarch_50_10,-0.6957647801324428,0.2824,-116.29980600965115,0.2605,Weak model,False,,50,10
rf_sig_fs_nogarch_50_20,-0.4102731165543869,0.5403,-74.2540015176261,0.4883,Weak model,False,,50,20
rf_sig_fs_nogarch_50_50,-0.384061022094058,0.5629,1.1050381364886128,0.9923,Weak model,False,,50,50
xgb_sig_fs_50_3_5,-0.7996527745352846,0.203,189.3205508980434,0.2034,Weak model,True,50,3,5
xgb_sig_fs_50_3_10,-0.617511698115852,0.3372,262.1083370734215,0.0905,Weak model,True,50,3,10
xgb_sig_fs_50_3_20,-0.4469767782755546,0.4904,303.59629697887925,0.0586,Weak model,True,50,3,20
xgb_sig_fs_50_5_5,-0.9802164702615608,0.1271,36.80648203366318,0.7873,Weak model,True,50,5,5
rf_sig_fs_90_50_10,-0.6483066126092687,0.3137,-134.9353716232395,0.1864,Weak model,True,90,50,10
rf_sig_fs_90_8_20,-0.36278694667677913,0.5857,-100.09866866699525,0.3402,Weak model,True,90,8,20
rf_sig_fs_50_50_50,-0.14381361319618513,0.8322,19.322322135704013,0.8231,Weak model,True,50,50,50
rf_sig_fs_90_8_10,-0.6483066126092687,0.3137,-134.9353716232395,0.1864,Weak model,True,90,8,10
rf_sig_fs_75_3_5,-0.7629110928686468,0.2114,36.1161170886982,0.7459,Weak model,True,75,3,5
rf_sig_fs_75_3_10,-0.5372523983096792,0.3905,121.30019105465625,0.2706,Weak model,True,75,3,10
rf_sig_fs_75_3_20,-0.2706507254959173,0.6755,73.8929510638649,0.523,Weak model,True,75,3,20
rf_sig_fs_75_3_50,-0.24395013820394762,0.7053,137.88534950439532,0.2093,Weak model,True,75,3,50
rf_sig_fs_75_5_5,-0.8068204932861768,0.1968,-121.67785292799172,0.2357,Weak model,True,75,5,5
rf_sig_fs_75_5_10,-0.5773503177048503,0.3665,-20.94979053819486,0.841,Weak model,True,75,5,10
rf_sig_fs_75_5_20,-0.2846503830068836,0.6652,-78.01479868731133,0.4679,Weak model,True,75,5,20
rf_sig_fs_75_5_50,-0.2436364579556063,0.7116,-2.1221987004392133,0.9841,Weak model,True,75,5,50
rf_sig_fs_75_8_10,-0.5182499952659992,0.4201,-165.200343323521,0.1142,Weak model,True,75,8,10
rf_sig_fs_75_8_20,-0.2568322633153002,0.6974,-132.48209308752166,0.2246,Weak model,True,75,8,20
rf_sig_fs_75_8_50,-0.21587300087256012,0.7477,-54.03250832218237,0.6035,Weak model,True,75,8,50
rf_sig_fs_75_50_10,-0.3999366326984991,0.5362,-187.52328135832425,0.0839,Weak model,True,75,50,10
rf_sig_fs_75_50_20,-0.1555810585131545,0.8143,-149.0088812005301,0.1816,Weak model,True,75,50,20
rf_sig_fs_75_50_50,-0.11471471347412465,0.8635,-66.56720386466961,0.5313,Weak model,True,75,50,50
rf_sig_fs_90_3_5,-0.858028637455849,0.1591,137.43899359440738,0.1945,Weak model,True,90,3,5
rf_sig_fs_90_3_10,-0.6797137267076835,0.2798,202.7884002502488,0.0601,Weak model,True,90,3,10
rf_sig_fs_90_3_20,-0.41828517472432325,0.5211,183.9280750189007,0.0992,Weak model,True,90,3,20
rf_sig_fs_90_5_5,-0.8520358094959265,0.1709,-49.97324567860506,0.6116,Weak model,True,90,5,5
rf_sig_fs_90_5_10,-0.721321574010397,0.2617,26.105631673625975,0.7892,Weak model,True,90,5,10
rf_sig_fs_90_5_20,-0.401151535811324,0.5482,-17.785628006849535,0.8618,Weak model,True,90,5,20
rf_sig_fs_90_5_50,-0.3504679978679909,0.5985,56.8880375442008,0.5659,Weak model,True,90,5,50
rf_75_5_50,-0.2436364579556063,0.7116,-2.1221987004392133,0.9841,Weak model,True,75,5,50
mlp_pca_sig_nogarch_50_50,-0.5292213061327828,0.458,23.963308535582982,0.8812,Weak model,False,,50,50
rf_75_5_10,-0.5773503177048503,0.3665,-20.94979053819486,0.841,Weak model,True,75,5,10
xgb_nofs_nogarch_50_10,-0.8044459446254274,0.2472,-230.50324457202692,0.1485,Weak model,False,,50,10
xgb_nofs_75_5_20,-0.6018440057063771,0.3841,127.82754502711953,0.4445,Weak model,True,75,5,20
xgb_nofs_75_5_10,-0.7315866989685963,0.2781,-5.362496303345537,0.9718,Weak model,True,75,5,10
xgb_nofs_75_5_5,-0.9166100526960886,0.1748,-165.77987965262125,0.296,Weak model,True,75,5,5
xgb_nofs_75_3_5,-0.9773675836570508,0.1343,136.04489051725312,0.3662,Weak model,True,75,3,5
xgb_nofs_50_50_50,-0.666728046081722,0.3376,119.83312923370845,0.3389,Weak model,True,50,50,50
