Backtest,Return Diff,Return p-value,Signal Return,Signal p-value,Model Type,GARCH,RP,SL,TP
mlp_sig_50_50_20,-0.05195383568615708,0.9521,525.5122940802012,0.2177,Weak model,True,50,50,20
mlp_sig_50_50_50,-0.05195383568615708,0.9521,525.5122940802012,0.2177,Weak model,True,50,50,50
mlp_sig_75_3_5,-0.43605514371839416,0.6022,710.9413393275936,0.1977,Weak model,True,75,3,5
mlp_sig_75_5_5,-0.4134378160557799,0.6221,259.00799461095204,0.5996,Weak model,True,75,5,5
mlp_sig_75_5_10,-0.3742113900753341,0.6613,926.9041474489948,0.0616,Weak model,True,75,5,10
mlp_sig_75_8_5,-0.2352376819168699,0.7831,-131.18420919166147,0.7863,Weak model,True,75,8,5
xgb_sig_nogarch_3_5,-0.20153467458492436,0.8141,353.12641217529756,0.5222,Weak model,False,,3,5
xgb_sig_90_50_50,0.2866237220760349,0.7558,4.811589321480824,0.9918,Weak model,True,90,50,50
xgb_sig_90_50_20,0.39611233936744206,0.6638,-261.330684786982,0.6198,Weak model,True,90,50,20
xgb_sig_90_50_10,0.09387863950663478,0.9192,-259.9971792963338,0.5558,Weak model,True,90,50,10
xgb_sig_75_5_20,0.15609486936563766,0.8576,392.50633227673103,0.4214,Weak model,True,75,5,20
xgb_sig_75_5_50,0.16899500805930234,0.8493,629.5960080018165,0.1895,Weak model,True,75,5,50
xgb_sig_75_8_5,-0.10719366914884476,0.9039,-588.3924230367528,0.1558,Weak model,True,75,8,5
xgb_sig_75_8_10,0.13777327935430916,0.8753,-28.873729853371174,0.9423,Weak model,True,75,8,10
xgb_sig_75_8_20,0.27276479795404573,0.7618,120.14328683144672,0.793,Weak model,True,75,8,20
xgb_sig_75_8_50,0.23485794065219256,0.7922,325.7529179765856,0.4688,Weak model,True,75,8,50
xgb_sig_75_50_10,0.270683542576847,0.7623,-675.4726498008165,0.1261,Weak model,True,75,50,10
xgb_sig_75_50_20,0.46685292768412634,0.602,-561.440733064166,0.2642,Weak model,True,75,50,20
xgb_sig_75_50_50,0.40110626077394784,0.6571,-328.493878532384,0.4751,Weak model,True,75,50,50
xgb_sig_90_3_5,-0.29633988888170815,0.727,131.98253299372246,0.7925,Weak model,True,90,3,5
xgb_sig_90_3_20,0.3095618567865269,0.7218,1161.2653741405468,0.0562,Weak model,True,90,3,20
xgb_sig_90_5_5,-0.34314322999076596,0.6937,-299.72208564383584,0.4733,Weak model,True,90,5,5
xgb_sig_90_5_10,-0.2228786327353557,0.7946,594.2395143230401,0.1837,Weak model,True,90,5,10
xgb_sig_90_5_20,0.2986161532807814,0.733,639.4760470533547,0.2382,Weak model,True,90,5,20
xgb_sig_90_5_50,0.1337184851981591,0.8783,866.9161582777537,0.0686,Weak model,True,90,5,50
xgb_sig_90_8_5,-0.25406141162258555,0.7732,-372.8821195389734,0.35,Weak model,True,90,8,5
xgb_sig_90_8_10,-0.06751739912186538,0.941,163.7143954223926,0.6998,Weak model,True,90,8,10
xgb_sig_90_8_20,0.2559083831780192,0.7777,311.2721223904705,0.5205,Weak model,True,90,8,20
xgb_sig_90_8_50,0.14640213922285739,0.874,529.5390631366361,0.222,Weak model,True,90,8,50
mlp_sig_75_8_10,-0.23211499252310486,0.7882,644.5117981680133,0.1877,Weak model,True,75,8,10
mlp_sig_75_8_50,-0.27089955298988566,0.7593,831.5234907560955,0.0722,Weak model,True,75,8,50
rf_sig_fs_nogarch_50_20,0.06760806177243617,0.9393,274.7788282261894,0.3737,Weak model,False,,50,20
rf_sig_fs_75_50_50,0.2183282289972931,0.8141,-34.89592637101285,0.8592,Weak model,True,75,50,50
rf_sig_fs_50_50_50,0.2977671871780071,0.7489,75.73165675073831,0.576,Weak model,True,50,50,50
rf_sig_fs_75_5_5,-0.35964417756730704,0.6657,351.28876742789686,0.3361,Weak model,True,75,5,5
rf_sig_fs_75_5_10,-0.17552348348912883,0.8376,521.2786783421668,0.1636,Weak model,True,75,5,10
rf_sig_fs_75_5_20,0.28404873839871014,0.749,717.6860565621544,0.0654,Weak model,True,75,5,20
rf_sig_fs_75_8_5,-0.23075653163327214,0.7864,-283.22743287417575,0.4232,Weak model,True,75,8,5
rf_sig_fs_75_8_10,-0.014155655371152265,0.9863,-12.571480368940286,0.9699,Weak model,True,75,8,10
rf_sig_fs_75_8_20,0.3584220336645032,0.6872,74.06597119036448,0.8337,Weak model,True,75,8,20
rf_sig_fs_75_8_50,0.09014233015306994,0.9282,357.13250849917205,0.1085,Weak model,True,75,8,50
rf_sig_fs_75_50_20,0.4705527565942459,0.6039,-416.019795579307,0.134,Weak model,True,75,50,20
rf_sig_fs_90_8_5,-0.536922367802684,0.5432,167.52175719920555,0.6067,Weak model,True,90,8,5
mlp_sig_75_50_5,-0.11875764783523357,0.8881,-464.05109955611897,0.3527,Weak model,True,75,50,5
rf_sig_fs_90_8_10,-0.23459554884328615,0.7955,548.8829776344724,0.0762,Weak model,True,90,8,10
rf_sig_fs_90_8_20,0.11474402181540533,0.9018,548.2527785249133,0.0555,Weak model,True,90,8,20
rf_sig_fs_90_50_5,-0.3005122822377414,0.7404,-19.809399573348827,0.942,Weak model,True,90,50,5
rf_sig_fs_90_50_10,-0.07043312448284078,0.9366,180.09625918535477,0.5158,Weak model,True,90,50,10
rf_sig_fs_90_50_20,0.006853086717021339,0.9936,437.7419563507966,0.0664,Weak model,True,90,50,20
rf_sig_fs_90_50_50,0.056441758046900437,0.9531,404.1410692685798,0.0593,Weak model,True,90,50,50
rf_sig_fs_nogarch_8_5,-0.5346889235089224,0.5497,439.7899320390584,0.1565,Weak model,False,,8,5
rf_sig_fs_nogarch_50_5,-0.39566835538881984,0.6622,-258.6692910939111,0.3811,Weak model,False,,50,5
rf_sig_fs_nogarch_50_10,-0.20483619197550562,0.8204,36.779254767057665,0.9007,Weak model,False,,50,10
rf_sig_fs_50_50_20,0.49296295158478176,0.5795,-154.4901520487398,0.4512,Weak model,True,50,50,20
rf_sig_fs_50_50_10,0.18304119251281592,0.8354,-11.926775560520596,0.9546,Weak model,True,50,50,10
rf_sig_fs_50_50_5,0.17925902018065387,0.8364,-345.253031142937,0.1609,Weak model,True,50,50,5
rf_sig_fs_50_8_20,0.12928955972258904,0.8886,390.72241245569865,0.0877,Weak model,True,50,8,20
mlp_sig_75_50_10,-0.10897875586076411,0.904,194.17853984441732,0.7025,Weak model,True,75,50,10
mlp_sig_75_50_20,-0.14774675000623883,0.8665,406.1284216476988,0.3979,Weak model,True,75,50,20
mlp_sig_75_50_50,-0.14774675000623883,0.8665,406.1284216476988,0.3979,Weak model,True,75,50,50
mlp_sig_90_5_5,-0.5903969926945519,0.4899,476.23955914436544,0.3182,Weak model,True,90,5,5
mlp_sig_90_8_5,-0.33162116005286824,0.6975,52.069908924367496,0.9126,Weak model,True,90,8,5
mlp_sig_90_8_10,-0.3220731055018037,0.7076,846.3413586641555,0.0801,Weak model,True,90,8,10
mlp_sig_90_50_5,-0.1838305112976517,0.8255,-290.9396037342787,0.5785,Weak model,True,90,50,5
mlp_sig_90_50_10,-0.18333054332453647,0.8328,433.08781094347427,0.4115,Weak model,True,90,50,10
mlp_sig_90_50_20,-0.15722561989326211,0.854,569.9143158321549,0.2723,Weak model,True,90,50,20
mlp_sig_90_50_50,-0.15722561989326211,0.854,569.9143158321549,0.2723,Weak model,True,90,50,50
mlp_sig_nogarch_5_5,-0.6780013471279643,0.4308,455.5161644479834,0.3413,Weak model,False,,5,5
mlp_sig_nogarch_8_5,-0.5860761037709523,0.4943,220.6778634258472,0.6477,Weak model,False,,8,5
mlp_sig_nogarch_50_5,-0.49201147927017863,0.5664,-250.36249554352247,0.6273,Weak model,False,,50,5
mlp_sig_nogarch_50_10,-0.4635836855215071,0.5954,426.84573537794745,0.4112,Weak model,False,,50,10
mlp_sig_nogarch_50_20,-0.38631317283123956,0.6587,607.7800455198674,0.2649,Weak model,False,,50,20
mlp_sig_nogarch_50_50,-0.38631317283123956,0.6587,607.7800455198674,0.2649,Weak model,False,,50,50
rf_sig_fs_50_3_5,-0.35570401090087145,0.6523,738.6597602492132,0.0524,Weak model,True,50,3,5
rf_sig_fs_50_5_5,-0.4850280548609984,0.5482,577.637784612828,0.0857,Weak model,True,50,5,5
rf_sig_fs_50_8_5,-0.2752245255313408,0.7359,104.70807342733973,0.7112,Weak model,True,50,8,5
mlp_nogarch_8_20,-0.5279028549992534,0.5279,-295.2988439845357,0.5876,Weak model,False,,8,20
mlp_pca_sig_nogarch_50_50,-0.11484109358579475,0.8931,176.69742494653156,0.7475,Weak model,False,,50,50
xgb_nofs_nogarch_8_5,-0.6863021741910612,0.4381,65.51326837119875,0.852,Weak model,False,,8,5
mlp_50_5_5,-0.518142703030404,0.5112,125.48940697818318,0.7258,Weak model,True,50,5,5
mlp_50_3_20,-0.0912570341978991,0.9097,431.86445348121384,0.3641,Weak model,True,50,3,20
mlp_50_3_10,-0.18473019816250913,0.8188,358.4380868467486,0.4199,Weak model,True,50,3,10
bb_garch_75_8_50,-0.26697193462823365,0.7548,-273.9571635880384,0.0747,Weak model,True,75,8,50
rf_nofs_90_50_5,-0.3005122822377414,0.7404,-19.809399573348827,0.942,Weak model,True,90,50,5
rf_nofs_90_50_10,-0.07043312448284078,0.9366,180.09625918535477,0.5158,Weak model,True,90,50,10
mlp_50_3_5,-0.24994974022270755,0.7538,-22.258808918749935,0.9547,Weak model,True,50,3,5
rf_nofs_90_50_20,0.006853086717021339,0.9936,437.7419563507966,0.0664,Weak model,True,90,50,20
xgb_nofs_nogarch_50_20,-0.04551692748293645,0.9627,806.490648819768,0.138,Weak model,False,,50,20
xgb_nofs_nogarch_50_10,-0.47209142656184144,0.6058,552.6383007817585,0.1879,Weak model,False,,50,10
xgb_nofs_nogarch_50_5,-0.6089168846126728,0.491,-148.56804518924184,0.6964,Weak model,False,,50,5
rf_nofs_90_50_50,0.056441758046900437,0.9531,404.1410692685798,0.0593,Weak model,True,90,50,50
xgb_nofs_nogarch_8_20,-0.10703193395710209,0.9057,968.7510104467357,0.0578,Weak model,False,,8,20
xgb_nofs_nogarch_8_10,-0.5337507741785725,0.5532,708.4581142283489,0.0784,Weak model,False,,8,10
bb_garch_90_3_10,-0.16470052059326556,0.8375,-292.0480272051385,0.1761,Weak model,True,90,3,10
rf_nofs_50_50_50,0.2977671871780071,0.7489,75.73165675073831,0.576,Weak model,True,50,50,50
mlp_50_3_50,-0.0799463475083384,0.924,366.46664218049307,0.4288,Weak model,True,50,3,50
bb_garch_75_8_20,-0.26697193462823365,0.7548,-273.9571635880384,0.0747,Weak model,True,75,8,20
rf_nofs_50_50_10,0.18304119251281592,0.8354,-11.926775560520596,0.9546,Weak model,True,50,50,10
mlp_50_5_10,-0.5029583316377572,0.5288,413.6807629630557,0.2801,Weak model,True,50,5,10
mlp_75_5_5,-0.4874173800790743,0.545,-394.41147431910986,0.3995,Weak model,True,75,5,5
mlp_75_3_50,-0.32648441637811887,0.7002,851.5395839909554,0.1107,Weak model,True,75,3,50
mlp_75_3_20,-0.2248651748058469,0.7873,783.1718207530894,0.1869,Weak model,True,75,3,20
mlp_75_3_10,-0.35125667470566946,0.6756,653.8373204463087,0.2316,Weak model,True,75,3,10
mlp_50_50_50,0.17474967607368852,0.847,-495.1223500809131,0.268,Weak model,True,50,50,50
mlp_50_50_20,0.16820513334002518,0.8471,-542.7106492305265,0.2364,Weak model,True,50,50,20
mlp_50_50_10,0.07495198426131511,0.9307,-537.687100241476,0.2135,Weak model,True,50,50,10
bb_garch_75_5_20,-0.6146619646458854,0.4486,-14.332089893285726,0.914,Weak model,True,75,5,20
bb_garch_75_5_50,-0.6146619646458854,0.4486,-14.332089893285726,0.914,Weak model,True,75,5,50
mlp_50_8_50,-0.3859818061432352,0.6503,246.91197567211566,0.5115,Weak model,True,50,8,50
mlp_50_8_20,-0.3927588178267605,0.6358,212.79533166168665,0.5839,Weak model,True,50,8,20
mlp_50_8_10,-0.48603086074979573,0.5551,173.09412911054523,0.6334,Weak model,True,50,8,10
mlp_50_8_5,-0.3922396789504513,0.6243,-149.00231464988968,0.6613,Weak model,True,50,8,5
mlp_50_5_50,-0.40307189809132704,0.6295,505.0934209987873,0.2017,Weak model,True,50,5,50
mlp_50_5_20,-0.409601676667535,0.6109,476.07990389811175,0.2392,Weak model,True,50,5,20
rf_nofs_50_50_20,0.49296295158478176,0.5795,-154.4901520487398,0.4512,Weak model,True,50,50,20
bb_garch_90_3_20,-0.2677874014732575,0.746,-131.6505452282606,0.4536,Weak model,True,90,3,20
bb_garch_75_5_10,-0.2715047082172567,0.7303,-307.09231897655644,0.1167,Weak model,True,75,5,10
xgb_nofs_50_5_5,-0.75333085225959,0.3591,532.6786052126258,0.086,Weak model,True,50,5,5
xgb_nofs_75_50_10,0.05727746497181618,0.9494,-33.79869976565894,0.9337,Weak model,True,75,50,10
xgb_nofs_75_50_5,-0.10522046018008213,0.9095,-627.5812482741801,0.0781,Weak model,True,75,50,5
xgb_nofs_75_8_50,0.16387367395909158,0.8621,750.7310358662544,0.0596,Weak model,True,75,8,50
xgb_nofs_75_8_20,0.28212732354252656,0.7538,643.1221551562927,0.17,Weak model,True,75,8,20
xgb_nofs_75_8_10,0.0451461767622765,0.9578,282.63660445413507,0.4709,Weak model,True,75,8,10
xgb_nofs_75_8_5,-0.23156083321802512,0.7895,-378.44857281895156,0.2777,Weak model,True,75,8,5
xgb_nofs_75_5_10,-0.19892539196177417,0.8247,792.9022822244318,0.0585,Weak model,True,75,5,10
xgb_nofs_75_5_5,-0.34528658713481675,0.6872,-253.64295981030398,0.4942,Weak model,True,75,5,5
rf_nofs_50_3_5,-0.35570401090087145,0.6523,738.6597602492132,0.0524,Weak model,True,50,3,5
xgb_nofs_50_8_5,-0.2945540089160318,0.7318,122.88028161302192,0.6934,Weak model,True,50,8,5
xgb_nofs_50_8_10,-0.26962005374622133,0.759,465.7108395288939,0.1267,Weak model,True,50,8,10
xgb_nofs_75_3_5,-0.40733253452303897,0.6314,283.69834197531964,0.4627,Weak model,True,75,3,5
xgb_nofs_50_50_50,0.3340264531247632,0.7249,408.68259064631485,0.2514,Weak model,True,50,50,50
xgb_nofs_50_50_20,0.3603449554108179,0.6953,155.38714816623698,0.6844,Weak model,True,50,50,20
xgb_nofs_50_50_10,0.13665201087446577,0.8775,-241.87930471413358,0.4979,Weak model,True,50,50,10
xgb_nofs_75_50_20,0.3552890717189183,0.6944,263.30007038004396,0.5771,Weak model,True,75,50,20
xgb_nofs_75_50_50,0.2232967435077905,0.8144,629.7109950430845,0.11,Weak model,True,75,50,50
bb_garch_90_3_50,-0.2677874014732575,0.746,-131.6505452282606,0.4536,Weak model,True,90,3,50
rf_nofs_50_5_5,-0.4850280548609984,0.5482,577.637784612828,0.0857,Weak model,True,50,5,5
xgb_nofs_nogarch_5_5,-0.7448082502334655,0.394,154.5602511663618,0.7101,Weak model,False,,5,5
rf_nofs_50_50_5,0.17925902018065387,0.8364,-345.253031142937,0.1609,Weak model,True,50,50,5
bb_garch_90_5_20,-0.49196078760012474,0.5434,-99.15776954426737,0.4677,Weak model,True,90,5,20
bb_garch_90_5_50,-0.49196078760012474,0.5434,-99.15776954426737,0.4677,Weak model,True,90,5,50
rf_nofs_50_8_20,0.12928955972258904,0.8886,390.72241245569865,0.0877,Weak model,True,50,8,20
rf_nofs_nogarch_8_5,-0.5346889235089224,0.5497,439.7899320390584,0.1565,Weak model,False,,8,5
rf_nofs_50_8_5,-0.2752245255313408,0.7359,104.70807342733973,0.7112,Weak model,True,50,8,5
xgb_nofs_90_50_10,-0.2122222294311864,0.8138,553.3446845346904,0.1417,Weak model,True,90,50,10
xgb_nofs_90_50_5,-0.4723336020083079,0.5975,-39.13484969126103,0.9107,Weak model,True,90,50,5
rf_nofs_nogarch_50_5,-0.39566835538881984,0.6622,-258.6692910939111,0.3811,Weak model,False,,50,5
rf_nofs_nogarch_50_10,-0.20483619197550562,0.8204,36.779254767057665,0.9007,Weak model,False,,50,10
xgb_nofs_90_8_5,-0.49632012399020753,0.5744,277.5143230743058,0.4163,Weak model,True,90,8,5
rf_nofs_nogarch_50_20,0.06760806177243617,0.9393,274.7788282261894,0.3737,Weak model,False,,50,20
mlp_nogarch_5_50,-0.5668557639478788,0.4965,503.82869939922637,0.3587,Weak model,False,,5,50
xgb_nofs_90_5_5,-0.6571527602421702,0.4525,490.10214289359305,0.1925,Weak model,True,90,5,5
mlp_75_5_10,-0.37510029667847933,0.6526,107.91172174375127,0.8345,Weak model,True,75,5,10
mlp_75_3_5,-0.5192346153008112,0.5202,121.11651844564136,0.8011,Weak model,True,75,3,5
mlp_90_5_5,-0.8069985987479767,0.3266,-57.789318114168466,0.8944,Weak model,True,90,5,5
rf_nofs_75_5_10,-0.17552348348912883,0.8376,521.2786783421668,0.1636,Weak model,True,75,5,10
rf_nofs_75_50_50,0.2183282289972931,0.8141,-34.89592637101285,0.8592,Weak model,True,75,50,50
rf_nofs_75_8_20,0.3584220336645032,0.6872,74.06597119036448,0.8337,Weak model,True,75,8,20
mlp_90_8_50,-0.44665032479527145,0.6054,49.78870777436333,0.9181,Weak model,True,90,8,50
mlp_90_8_20,-0.43228811031814796,0.6079,-48.82137847500417,0.921,Weak model,True,90,8,20
mlp_90_8_10,-0.5199786880467662,0.5355,-217.56548346690647,0.6343,Weak model,True,90,8,10
rf_nofs_75_8_10,-0.014155655371152265,0.9863,-12.571480368940286,0.9699,Weak model,True,75,8,10
mlp_90_8_5,-0.6335724727631886,0.4443,-510.75473717471027,0.2433,Weak model,True,90,8,5
mlp_90_5_50,-0.5584062187745985,0.5198,652.3293667539235,0.1836,Weak model,True,90,5,50
mlp_90_5_20,-0.5442727333290932,0.5206,573.627698970959,0.2493,Weak model,True,90,5,20
mlp_90_5_10,-0.6463636255967438,0.4373,322.67669248972436,0.49,Weak model,True,90,5,10
rf_nofs_75_8_5,-0.23075653163327214,0.7864,-283.22743287417575,0.4232,Weak model,True,75,8,5
mlp_90_3_50,-0.3580288521556295,0.6779,1026.9530684854599,0.0599,Weak model,True,90,3,50
rf_nofs_75_5_20,0.28404873839871014,0.749,717.6860565621544,0.0654,Weak model,True,75,5,20
bb_garch_50_3_10,-0.4750955338426144,0.5397,225.13695612743123,0.0772,Weak model,True,50,3,10
bb_garch_50_3_20,-0.4750955338426144,0.5397,225.13695612743123,0.0772,Weak model,True,50,3,20
rf_nofs_75_50_20,0.4705527565942459,0.6039,-416.019795579307,0.134,Weak model,True,75,50,20
mlp_90_50_5,-0.5363889321544328,0.5218,-757.869867167674,0.092,Weak model,True,90,50,5
mlp_90_50_10,-0.44276562789680085,0.6025,-515.2854790444189,0.2744,Weak model,True,90,50,10
rf_nofs_75_8_50,0.09014233015306994,0.9282,357.13250849917205,0.1085,Weak model,True,75,8,50
bb_pure_3_20,0.027354068068964676,0.9777,-50.63914425576516,0.826,Weak model,False,,3,20
mlp_nogarch_5_20,-0.5668557639478788,0.4965,503.82869939922637,0.3587,Weak model,False,,5,20
mlp_nogarch_5_10,-0.5661081304910418,0.4947,163.1447780769596,0.7748,Weak model,False,,5,10
mlp_nogarch_5_5,-0.8512738102219204,0.3086,-394.0264486481401,0.4094,Weak model,False,,5,5
mlp_nogarch_3_50,-0.39734713775360786,0.6319,954.0249677378847,0.1065,Weak model,False,,3,50
bb_pure_3_50,0.1838924825913577,0.8333,-93.44078304750104,0.7209,Weak model,False,,3,50
bb_pure_5_10,-0.2489417738912595,0.763,-212.70646280205727,0.3452,Weak model,False,,5,10
mlp_90_50_20,-0.35509168955515535,0.6771,-375.6874843630106,0.452,Weak model,True,90,50,20
mlp_nogarch_3_20,-0.39734713775360786,0.6319,954.0249677378847,0.1065,Weak model,False,,3,20
bb_pure_5_20,-0.524508197216055,0.5394,85.54243701771887,0.5848,Weak model,False,,5,20
bb_pure_5_50,-0.524508197216055,0.5394,85.54243701771887,0.5848,Weak model,False,,5,50
mlp_nogarch_3_10,-0.4017082211520845,0.6274,708.944149326592,0.2318,Weak model,False,,3,10
mlp_nogarch_3_5,-0.6959624745898416,0.3971,84.39001873870899,0.8699,Weak model,False,,3,5
mlp_90_50_50,-0.3693115606342017,0.6762,-266.80991211915307,0.5868,Weak model,True,90,50,50
bb_garch_50_3_50,-0.4750955338426144,0.5397,225.13695612743123,0.0772,Weak model,True,50,3,50
xgb_nofs_50_50_5,-0.03185403196757497,0.969,-520.617363361468,0.1157,Weak model,True,50,50,5
bb_garch_50_5_10,-0.39604117528162674,0.6071,83.43086679001803,0.4816,Weak model,True,50,5,10
mlp_75_50_50,0.0358224107723063,0.9697,-901.6235537568374,0.0912,Weak model,True,75,50,50
rf_nofs_90_8_5,-0.536922367802684,0.5432,167.52175719920555,0.6067,Weak model,True,90,8,5
rsi_garch_50_50_5,-0.012959698156763344,0.9865,162.78831323302128,0.2118,Weak model,True,50,50,5
bb_garch_50_8_10,-0.29530099759151296,0.7121,-232.6838680735233,0.0524,Weak model,True,50,8,10
mlp_75_8_20,-0.03937191026974818,0.9621,-434.1052043721336,0.4385,Weak model,True,75,8,20
mlp_75_8_10,-0.1610220010800283,0.8498,-550.6912553899974,0.2826,Weak model,True,75,8,10
bb_garch_75_3_10,-0.39257695790810065,0.6228,-133.15651613738808,0.5163,Weak model,True,75,3,10
mlp_75_8_50,-0.14109556878791618,0.8739,-238.58253261105457,0.6353,Weak model,True,75,8,50
bb_garch_50_5_50,-0.39604117528162674,0.6071,83.43086679001803,0.4816,Weak model,True,50,5,50
bb_garch_50_5_20,-0.39604117528162674,0.6071,83.43086679001803,0.4816,Weak model,True,50,5,20
bb_garch_75_3_20,-0.49561206409787617,0.5444,9.190401797586492,0.9532,Weak model,True,75,3,20
mlp_90_3_20,-0.34390890650852357,0.6797,956.4363323187767,0.0845,Weak model,True,90,3,20
mlp_90_3_10,-0.4510055711274801,0.591,758.0196960555402,0.1395,Weak model,True,90,3,10
mlp_75_5_20,-0.25355157134690975,0.7619,307.61683718971057,0.5865,Weak model,True,75,5,20
rf_nofs_75_5_5,-0.35964417756730704,0.6657,351.28876742789686,0.3361,Weak model,True,75,5,5
mlp_75_5_50,-0.3551747652233723,0.6783,414.9947966802164,0.4167,Weak model,True,75,5,50
rf_nofs_90_8_10,-0.23459554884328615,0.7955,548.8829776344724,0.0762,Weak model,True,90,8,10
rf_nofs_90_8_20,0.11474402181540533,0.9018,548.2527785249133,0.0555,Weak model,True,90,8,20
mlp_90_3_5,-0.6506000002987633,0.4287,316.2672864263524,0.4889,Weak model,True,90,3,5
bb_garch_75_3_50,-0.49561206409787617,0.5444,9.190401797586492,0.9532,Weak model,True,75,3,50
macd_garch_90_3_20,-0.8482575609637205,0.2873,1680.6718658572904,0.0,Potential signal (strategy not outperforming),True,90,3,20
macd_garch_90_3_10,-0.7234304489240194,0.3598,1592.1080299881373,0.0,Potential signal (strategy not outperforming),True,90,3,10
rf_sig_fs_90_5_5,-0.8039953673720242,0.3533,792.9757659894865,0.0212,Potential signal (strategy not outperforming),True,90,5,5
rf_sig_fs_90_5_10,-0.5644289100290911,0.517,1220.8369592629558,0.0004,Potential signal (strategy not outperforming),True,90,5,10
rf_sig_fs_nogarch_3_50,-0.39078131760037604,0.6783,2048.5058937728386,0.0,Potential signal (strategy not outperforming),False,,3,50
rf_sig_fs_90_3_10,-0.42895363785837026,0.622,1654.9196491385196,0.0,Potential signal (strategy not outperforming),True,90,3,10
rf_sig_fs_nogarch_3_20,-0.15056555384475623,0.8711,1906.9849980004585,0.0,Potential signal (strategy not outperforming),False,,3,20
rf_sig_fs_90_5_20,-0.025662819508886603,0.9756,974.969409299712,0.0023,Potential signal (strategy not outperforming),True,90,5,20
rf_sig_fs_nogarch_3_10,-0.5334809313411607,0.5476,1745.4368940644,0.0,Potential signal (strategy not outperforming),False,,3,10
macd_garch_90_3_50,-0.8482575609637205,0.2873,1680.6718658572904,0.0,Potential signal (strategy not outperforming),True,90,3,50
rf_sig_fs_nogarch_3_5,-0.9104129974846226,0.2994,1470.5103740093482,0.0,Potential signal (strategy not outperforming),False,,3,5
rf_sig_fs_75_5_50,0.0669740772154317,0.9462,719.1755812883712,0.0037,Potential signal (strategy not outperforming),True,75,5,50
rf_sig_fs_90_8_50,0.060610896122299196,0.9494,482.2219958443792,0.042,Potential signal (strategy not outperforming),True,90,8,50
macd_garch_75_50_5,-0.37627024776964146,0.6215,851.6554170295335,0.0001,Potential signal (strategy not outperforming),True,75,50,5
macd_garch_75_5_10,-0.41172913776971154,0.5972,1053.7649352237077,0.0,Potential signal (strategy not outperforming),True,75,5,10
rf_sig_fs_90_3_50,-0.06857211322065215,0.9408,991.1221304934679,0.0003,Potential signal (strategy not outperforming),True,90,3,50
macd_garch_75_5_5,-0.46187231751849034,0.5472,909.3458741522793,0.0,Potential signal (strategy not outperforming),True,75,5,5
macd_garch_75_5_20,-0.35919990437280724,0.6579,1236.8114441413995,0.0,Potential signal (strategy not outperforming),True,75,5,20
rf_sig_fs_75_50_10,0.177280265252447,0.8399,-638.5883833594814,0.0215,Potential signal (strategy not outperforming),True,75,50,10
macd_garch_75_5_50,-0.35919990437280724,0.6579,1236.8114441413995,0.0,Potential signal (strategy not outperforming),True,75,5,50
rf_sig_fs_75_50_5,0.13758057080936859,0.8736,-1069.385342104518,0.0006,Potential signal (strategy not outperforming),True,75,50,5
macd_garch_75_8_5,-0.49945598647652123,0.5143,849.7228969289777,0.0001,Potential signal (strategy not outperforming),True,75,8,5
macd_garch_90_3_5,-0.7314574489146383,0.345,1420.1718680668143,0.0,Potential signal (strategy not outperforming),True,90,3,5
macd_garch_75_8_10,-0.44922735393414504,0.565,986.3766021552967,0.0001,Potential signal (strategy not outperforming),True,75,8,10
macd_garch_75_50_10,-0.32610520840507506,0.6741,988.4264995583397,0.0001,Potential signal (strategy not outperforming),True,75,50,10
macd_garch_75_8_20,-0.3967261098525734,0.6248,1168.3599628292886,0.0,Potential signal (strategy not outperforming),True,75,8,20
macd_garch_75_50_20,-0.27356385141206285,0.7311,1170.4480038652644,0.0,Potential signal (strategy not outperforming),True,75,50,20
macd_garch_75_8_50,-0.3967261098525734,0.6248,1168.3599628292886,0.0,Potential signal (strategy not outperforming),True,75,8,50
rf_sig_fs_90_5_50,-0.012121998742418927,0.9877,867.8242667695558,0.0003,Potential signal (strategy not outperforming),True,90,5,50
macd_garch_75_50_50,-0.27356385141206285,0.7311,1170.4480038652644,0.0,Potential signal (strategy not outperforming),True,75,50,50
rf_sig_fs_90_3_5,-0.8038031899137934,0.3504,1214.7982542802497,0.0008,Potential signal (strategy not outperforming),True,90,3,5
rf_sig_fs_90_3_20,0.1332357380362852,0.8862,1207.5468426822372,0.0021,Potential signal (strategy not outperforming),True,90,3,20
mlp_nogarch_8_5,-0.7510591836754151,0.3633,-962.6997086192516,0.0467,Potential signal (strategy not outperforming),False,,8,5
rf_sig_fs_75_3_50,-0.09264829863111512,0.9216,1058.94222602332,0.0001,Potential signal (strategy not outperforming),True,75,3,50
rf_sig_fs_75_3_20,0.11438348772924378,0.9019,1076.0577900076246,0.0094,Potential signal (strategy not outperforming),True,75,3,20
mlp_sig_nogarch_3_20,-0.5202927765719172,0.5518,1927.3053423631889,0.0007,Potential signal (strategy not outperforming),False,,3,20
mlp_sig_nogarch_3_10,-0.5850027697470381,0.5031,1654.8532457017473,0.0019,Potential signal (strategy not outperforming),False,,3,10
mlp_sig_nogarch_3_5,-0.7526087643762467,0.3757,1121.175985700996,0.0342,Potential signal (strategy not outperforming),False,,3,5
rsi_pure_3_20,-0.7204010173829251,0.3682,1948.104205301528,0.0,Potential signal (strategy not outperforming),False,,3,20
rsi_pure_3_50,-0.7204010173829251,0.3682,1948.104205301528,0.0,Potential signal (strategy not outperforming),False,,3,50
